galaxyID,label1,label2,label3,label4
71257,3,1,1,1
157912,1,0,0,0
79507,1,0,0,0
44425,1,0,0,0
152286,0,0,0,0
48758,5,2,1,1
52327,0,0,0,0
19823,0,0,0,0
218199,1,0,0,0
107122,0,0,0,0
6852,1,0,0,0
26088,1,0,0,0
228193,1,0,0,0
27165,2,0,0,0
22826,0,0,0,0
192467,1,0,0,0
165558,1,0,0,0
143283,1,0,0,0
152889,1,0,0,0
227639,1,0,0,0
123915,0,0,0,0
114816,0,0,0,0
24164,0,0,0,0
116267,1,0,0,0
116402,1,0,0,0
242672,3,1,1,1
109712,0,0,0,0
145412,5,2,1,1
66049,5,2,1,1
133340,1,0,0,0
160394,1,0,0,0
57297,0,0,0,0
66317,0,0,0,0
143511,6,3,2,2
33841,0,0,0,0
260544,6,3,2,2
156543,1,0,0,0
207406,5,2,1,1
169444,1,0,0,0
103235,0,0,0,0
124141,0,0,0,0
112165,0,0,0,0
224272,5,2,1,1
99058,1,0,0,0
167944,1,0,0,0
111267,2,0,0,0
203171,1,0,0,0
179903,7,4,3,2
169963,0,0,0,0
135053,0,0,0,0
175488,1,0,0,0
122343,7,4,3,2
27875,0,0,0,0
110363,0,0,0,0
223082,0,0,0,0
203478,1,0,0,0
277255,1,0,0,0
153862,1,0,0,0
32530,0,0,0,0
109793,1,0,0,0
68321,1,0,0,0
233947,1,0,0,0
273926,1,0,0,0
108089,0,0,0,0
42252,0,0,0,0
184020,1,0,0,0
196827,0,0,0,0
81294,1,0,0,0
109473,1,0,0,0
59690,1,0,0,0
54994,2,0,0,0
91984,0,0,0,0
53306,1,0,0,0
152567,6,3,2,2
23232,1,0,0,0
199563,1,0,0,0
76646,1,0,0,0
4457,1,0,0,0
207445,1,0,0,0
101986,5,2,1,1
87316,3,1,1,1
175914,1,0,0,0
177754,0,0,0,0
64922,1,0,0,0
88531,6,3,2,2
1069,0,0,0,0
15175,2,0,0,0
217861,1,0,0,0
57647,1,0,0,0
232104,2,0,0,0
223443,1,0,0,0
256847,5,2,1,1
125344,1,0,0,0
111013,0,0,0,0
31875,1,0,0,0
117315,3,1,1,1
229658,0,0,0,0
18751,4,2,1,1
39024,2,0,0,0
182098,7,4,3,2
207359,0,0,0,0
245549,0,0,0,0
85894,2,0,0,0
228082,1,0,0,0
96333,1,0,0,0
230990,0,0,0,0
208339,1,0,0,0
172751,1,0,0,0
286135,2,0,0,0
5519,1,0,0,0
70103,0,0,0,0
234509,2,0,0,0
223023,1,0,0,0
73552,3,1,1,1
85706,1,0,0,0
51682,1,0,0,0
145518,6,3,2,2
251697,0,0,0,0
161318,1,0,0,0
65291,0,0,0,0
215069,5,2,1,1
181437,0,0,0,0
244121,7,4,3,2
260931,1,0,0,0
201152,0,0,0,0
167630,5,2,1,1
12812,0,0,0,0
209824,0,0,0,0
133193,1,0,0,0
118013,0,0,0,0
155026,1,0,0,0
187784,0,0,0,0
85793,2,0,0,0
271310,3,1,1,1
124195,1,0,0,0
173592,1,0,0,0
23468,0,0,0,0
25131,1,0,0,0
216052,1,0,0,0
194877,2,0,0,0
100949,5,2,1,1
83417,7,4,3,2
204195,2,0,0,0
46082,0,0,0,0
88403,1,0,0,0
219858,1,0,0,0
201663,1,0,0,0
34780,4,2,1,1
161418,5,2,1,1
14389,1,0,0,0
5167,0,0,0,0
255571,1,0,0,0
110527,6,3,2,2
269629,5,2,1,1
60370,5,2,1,1
87486,1,0,0,0
199552,1,0,0,0
271521,1,0,0,0
226651,0,0,0,0
243986,1,0,0,0
23521,6,3,2,2
117655,0,0,0,0
4821,1,0,0,0
53003,1,0,0,0
235640,1,0,0,0
95786,1,0,0,0
206799,5,2,1,1
18101,0,0,0,0
235492,1,0,0,0
294879,0,0,0,0
51844,5,2,1,1
110295,1,0,0,0
145420,0,0,0,0
167112,1,0,0,0
48868,1,0,0,0
221230,2,0,0,0
85822,0,0,0,0
89045,0,0,0,0
266197,1,0,0,0
13418,5,2,1,1
191786,1,0,0,0
219704,0,0,0,0
252519,1,0,0,0
98194,3,1,1,1
39811,4,2,1,1
34513,0,0,0,0
180145,1,0,0,0
22869,0,0,0,0
139150,7,4,3,2
286027,1,0,0,0
154881,1,0,0,0
149593,3,1,1,1
50405,6,3,2,2
82510,1,0,0,0
7208,0,0,0,0
199397,0,0,0,0
283234,1,0,0,0
233198,1,0,0,0
37810,4,2,1,1
218748,0,0,0,0
16785,1,0,0,0
159731,0,0,0,0
127532,4,2,1,1
275630,7,4,3,2
69004,3,1,1,1
25001,4,2,1,1
135523,2,0,0,0
224239,1,0,0,0
268234,2,0,0,0
271695,1,0,0,0
96188,3,1,1,1
85584,1,0,0,0
163708,2,0,0,0
88184,0,0,0,0
64097,2,0,0,0
238858,2,0,0,0
277848,1,0,0,0
121035,1,0,0,0
18850,1,0,0,0
119098,1,0,0,0
7818,0,0,0,0
280080,0,0,0,0
251488,1,0,0,0
445,0,0,0,0
36462,1,0,0,0
20868,2,0,0,0
191685,1,0,0,0
129996,1,0,0,0
227787,1,0,0,0
260923,3,1,1,1
27334,5,2,1,1
71473,2,0,0,0
168286,6,3,2,2
159325,2,0,0,0
2735,5,2,1,1
70454,2,0,0,0
169354,1,0,0,0
45761,7,4,3,2
1903,1,0,0,0
94329,1,0,0,0
193734,0,0,0,0
206361,6,3,2,2
269227,6,3,2,2
102518,1,0,0,0
124534,1,0,0,0
169010,0,0,0,0
289847,2,0,0,0
36906,1,0,0,0
159121,1,0,0,0
191440,2,0,0,0
25007,2,0,0,0
33902,1,0,0,0
257877,2,0,0,0
118226,2,0,0,0
69017,0,0,0,0
172225,1,0,0,0
266940,1,0,0,0
103716,0,0,0,0
111552,1,0,0,0
81545,1,0,0,0
1990,1,0,0,0
105646,0,0,0,0
186913,3,1,1,1
238339,1,0,0,0
255127,2,0,0,0
168333,4,2,1,1
77010,5,2,1,1
89875,2,0,0,0
238530,0,0,0,0
218246,5,2,1,1
67605,1,0,0,0
75830,1,0,0,0
281022,5,2,1,1
91302,1,0,0,0
88415,6,3,2,2
55062,1,0,0,0
262792,2,0,0,0
215432,5,2,1,1
246020,5,2,1,1
205690,1,0,0,0
221744,1,0,0,0
212676,1,0,0,0
210899,1,0,0,0
142412,3,1,1,1
96268,5,2,1,1
117042,0,0,0,0
263034,5,2,1,1
193696,1,0,0,0
55676,0,0,0,0
15269,5,2,1,1
268766,1,0,0,0
26132,1,0,0,0
224288,1,0,0,0
206081,6,3,2,2
191572,1,0,0,0
158576,6,3,2,2
197663,2,0,0,0
163339,0,0,0,0
246368,1,0,0,0
140207,1,0,0,0
135632,0,0,0,0
90634,1,0,0,0
68247,0,0,0,0
140567,1,0,0,0
23614,1,0,0,0
36025,0,0,0,0
54241,2,0,0,0
227232,1,0,0,0
199713,1,0,0,0
236609,0,0,0,0
247370,2,0,0,0
69873,0,0,0,0
76460,5,2,1,1
52468,1,0,0,0
286082,6,3,2,2
228828,1,0,0,0
251757,5,2,1,1
253276,1,0,0,0
249663,1,0,0,0
100800,2,0,0,0
199747,1,0,0,0
82614,0,0,0,0
110163,6,3,2,2
214923,1,0,0,0
138350,0,0,0,0
205349,0,0,0,0
138671,5,2,1,1
154667,2,0,0,0
132587,5,2,1,1
94083,5,2,1,1
135733,1,0,0,0
226965,2,0,0,0
210851,0,0,0,0
216456,0,0,0,0
228678,0,0,0,0
277634,1,0,0,0
213711,1,0,0,0
172927,5,2,1,1
86868,0,0,0,0
236378,0,0,0,0
86610,0,0,0,0
79464,1,0,0,0
210126,0,0,0,0
196428,5,2,1,1
165986,1,0,0,0
48639,7,4,3,2
198417,5,2,1,1
58938,1,0,0,0
124510,7,4,3,2
75655,0,0,0,0
4543,2,0,0,0
228808,0,0,0,0
8258,7,4,3,2
256593,1,0,0,0
207171,1,0,0,0
120472,5,2,1,1
195608,1,0,0,0
95705,0,0,0,0
88877,2,0,0,0
76255,1,0,0,0
18477,0,0,0,0
62125,0,0,0,0
99418,2,0,0,0
232090,0,0,0,0
256549,3,1,1,1
130711,0,0,0,0
129026,1,0,0,0
65425,1,0,0,0
67790,6,3,2,2
30091,2,0,0,0
143376,0,0,0,0
260599,3,1,1,1
221107,1,0,0,0
150442,0,0,0,0
36053,1,0,0,0
203464,1,0,0,0
91637,1,0,0,0
248016,2,0,0,0
259145,5,2,1,1
194840,0,0,0,0
197148,4,2,1,1
166095,1,0,0,0
198877,1,0,0,0
119343,4,2,1,1
293932,1,0,0,0
177160,0,0,0,0
186141,2,0,0,0
121304,5,2,1,1
49839,1,0,0,0
253384,1,0,0,0
253133,5,2,1,1
16875,2,0,0,0
263886,2,0,0,0
35252,0,0,0,0
18443,1,0,0,0
252645,1,0,0,0
173130,2,0,0,0
232940,2,0,0,0
228576,0,0,0,0
170329,1,0,0,0
221749,4,2,1,1
87835,0,0,0,0
247989,2,0,0,0
208530,0,0,0,0
143823,0,0,0,0
130315,2,0,0,0
270650,1,0,0,0
58145,1,0,0,0
80321,0,0,0,0
166323,6,3,2,2
55890,5,2,1,1
274238,2,0,0,0
149144,4,2,1,1
182166,7,4,3,2
231001,5,2,1,1
115650,1,0,0,0
169050,6,3,2,2
208939,1,0,0,0
269295,2,0,0,0
4128,1,0,0,0
123214,0,0,0,0
2470,5,2,1,1
30497,5,2,1,1
141436,2,0,0,0
159921,5,2,1,1
127729,7,4,3,2
205923,2,0,0,0
46486,1,0,0,0
229732,5,2,1,1
28871,1,0,0,0
161257,5,2,1,1
155978,2,0,0,0
143973,3,1,1,1
167507,2,0,0,0
154215,1,0,0,0
176274,1,0,0,0
143903,6,3,2,2
181410,7,4,3,2
190583,4,2,1,1
83398,1,0,0,0
51433,1,0,0,0
249880,2,0,0,0
110080,0,0,0,0
110504,1,0,0,0
77291,5,2,1,1
249146,5,2,1,1
152058,5,2,1,1
93706,0,0,0,0
249962,0,0,0,0
213743,2,0,0,0
206690,0,0,0,0
30269,2,0,0,0
291738,6,3,2,2
169192,0,0,0,0
214315,3,1,1,1
241968,1,0,0,0
140076,0,0,0,0
243524,5,2,1,1
252325,1,0,0,0
238880,2,0,0,0
161032,4,2,1,1
251960,2,0,0,0
226637,1,0,0,0
232293,5,2,1,1
185190,5,2,1,1
52070,0,0,0,0
257823,2,0,0,0
137081,0,0,0,0
578,1,0,0,0
214019,1,0,0,0
180552,0,0,0,0
57990,1,0,0,0
3500,1,0,0,0
212841,0,0,0,0
214573,1,0,0,0
134557,1,0,0,0
234588,2,0,0,0
106391,1,0,0,0
157496,1,0,0,0
74787,1,0,0,0
157471,1,0,0,0
48518,1,0,0,0
12218,4,2,1,1
95784,0,0,0,0
186433,0,0,0,0
278194,0,0,0,0
225131,6,3,2,2
199356,0,0,0,0
95476,1,0,0,0
61402,1,0,0,0
246848,0,0,0,0
128375,0,0,0,0
142378,5,2,1,1
237304,2,0,0,0
122959,1,0,0,0
263192,3,1,1,1
120569,1,0,0,0
169881,1,0,0,0
174519,4,2,1,1
237833,0,0,0,0
122327,1,0,0,0
145671,6,3,2,2
67797,6,3,2,2
244717,0,0,0,0
159974,2,0,0,0
177265,1,0,0,0
170599,1,0,0,0
141066,0,0,0,0
66802,0,0,0,0
272990,5,2,1,1
112148,1,0,0,0
166197,2,0,0,0
142001,1,0,0,0
108534,2,0,0,0
76616,0,0,0,0
182462,2,0,0,0
222356,0,0,0,0
28104,1,0,0,0
91769,1,0,0,0
98609,5,2,1,1
66318,1,0,0,0
84789,1,0,0,0
254940,5,2,1,1
164740,0,0,0,0
282695,2,0,0,0
22619,1,0,0,0
199504,2,0,0,0
165368,0,0,0,0
224080,6,3,2,2
2856,0,0,0,0
71637,0,0,0,0
272712,4,2,1,1
228666,2,0,0,0
277949,2,0,0,0
239833,0,0,0,0
68388,1,0,0,0
15340,1,0,0,0
151067,5,2,1,1
211795,1,0,0,0
243355,0,0,0,0
142091,6,3,2,2
155632,1,0,0,0
49259,5,2,1,1
7637,1,0,0,0
62102,0,0,0,0
91119,5,2,1,1
65527,5,2,1,1
15539,1,0,0,0
228099,0,0,0,0
63096,2,0,0,0
177146,1,0,0,0
73684,0,0,0,0
119335,0,0,0,0
187487,0,0,0,0
102549,7,4,3,2
257757,5,2,1,1
72090,0,0,0,0
19653,1,0,0,0
106547,3,1,1,1
129976,1,0,0,0
224266,2,0,0,0
121441,0,0,0,0
175905,0,0,0,0
214216,0,0,0,0
90367,4,2,1,1
112638,0,0,0,0
65377,5,2,1,1
80112,0,0,0,0
198104,1,0,0,0
130104,1,0,0,0
34056,1,0,0,0
149689,5,2,1,1
243976,1,0,0,0
206173,2,0,0,0
267317,2,0,0,0
174265,0,0,0,0
242787,0,0,0,0
113530,0,0,0,0
203447,2,0,0,0
288242,0,0,0,0
16237,2,0,0,0
194014,2,0,0,0
45098,0,0,0,0
185305,0,0,0,0
136645,1,0,0,0
75694,1,0,0,0
264450,5,2,1,1
242615,1,0,0,0
119272,7,4,3,2
152405,0,0,0,0
69488,1,0,0,0
148670,0,0,0,0
161379,1,0,0,0
28720,1,0,0,0
175236,0,0,0,0
165660,1,0,0,0
103621,1,0,0,0
117877,1,0,0,0
188590,0,0,0,0
280327,0,0,0,0
279902,1,0,0,0
132219,2,0,0,0
20581,6,3,2,2
57104,0,0,0,0
254587,0,0,0,0
9478,6,3,2,2
245236,1,0,0,0
124845,0,0,0,0
275981,0,0,0,0
159404,6,3,2,2
246955,5,2,1,1
223786,1,0,0,0
51242,0,0,0,0
80172,0,0,0,0
166426,5,2,1,1
162155,0,0,0,0
245726,1,0,0,0
21166,1,0,0,0
276298,2,0,0,0
256635,1,0,0,0
78990,2,0,0,0
153669,1,0,0,0
85864,2,0,0,0
220917,0,0,0,0
258187,1,0,0,0
249332,6,3,2,2
973,1,0,0,0
224335,0,0,0,0
220241,1,0,0,0
66273,1,0,0,0
83628,1,0,0,0
122156,5,2,1,1
291360,0,0,0,0
77618,5,2,1,1
244962,0,0,0,0
240351,2,0,0,0
232380,1,0,0,0
55422,1,0,0,0
285061,2,0,0,0
75120,0,0,0,0
100847,2,0,0,0
138337,1,0,0,0
29894,2,0,0,0
3817,2,0,0,0
194569,1,0,0,0
44839,0,0,0,0
170635,1,0,0,0
131793,0,0,0,0
271212,2,0,0,0
45836,0,0,0,0
82994,1,0,0,0
194108,1,0,0,0
235230,0,0,0,0
259588,0,0,0,0
252726,5,2,1,1
63521,0,0,0,0
155063,4,2,1,1
284223,3,1,1,1
144628,6,3,2,2
43803,0,0,0,0
271931,2,0,0,0
154955,2,0,0,0
131921,5,2,1,1
270361,2,0,0,0
56873,1,0,0,0
63591,1,0,0,0
4696,0,0,0,0
118245,1,0,0,0
1914,0,0,0,0
263284,1,0,0,0
186681,0,0,0,0
245028,2,0,0,0
126232,0,0,0,0
93956,1,0,0,0
82553,0,0,0,0
175921,5,2,1,1
68986,1,0,0,0
132470,1,0,0,0
124991,3,1,1,1
195585,1,0,0,0
59345,2,0,0,0
183548,5,2,1,1
254175,3,1,1,1
108744,1,0,0,0
121,1,0,0,0
70625,5,2,1,1
192050,0,0,0,0
293397,1,0,0,0
15687,1,0,0,0
14841,0,0,0,0
56425,1,0,0,0
11789,1,0,0,0
58664,1,0,0,0
17455,1,0,0,0
16311,1,0,0,0
152521,0,0,0,0
234085,0,0,0,0
242559,2,0,0,0
99437,1,0,0,0
35850,2,0,0,0
260707,2,0,0,0
163211,1,0,0,0
242113,7,4,3,2
9790,5,2,1,1
260132,1,0,0,0
169971,1,0,0,0
162279,7,4,3,2
175088,0,0,0,0
188269,1,0,0,0
155730,5,2,1,1
31857,0,0,0,0
236938,2,0,0,0
185539,0,0,0,0
129960,1,0,0,0
162213,1,0,0,0
77379,6,3,2,2
69566,1,0,0,0
9358,4,2,1,1
46734,2,0,0,0
88172,0,0,0,0
249092,3,1,1,1
184775,1,0,0,0
237803,2,0,0,0
284365,6,3,2,2
176557,1,0,0,0
39200,4,2,1,1
233881,0,0,0,0
26750,1,0,0,0
139391,1,0,0,0
52143,0,0,0,0
50251,0,0,0,0
259519,1,0,0,0
138925,1,0,0,0
246087,5,2,1,1
247166,6,3,2,2
121125,5,2,1,1
149723,5,2,1,1
57926,3,1,1,1
185814,1,0,0,0
149043,1,0,0,0
198592,1,0,0,0
30800,0,0,0,0
275855,1,0,0,0
136690,1,0,0,0
187717,0,0,0,0
171225,0,0,0,0
130420,0,0,0,0
188306,0,0,0,0
236168,1,0,0,0
133993,1,0,0,0
40541,1,0,0,0
255651,5,2,1,1
126390,1,0,0,0
50504,1,0,0,0
81428,1,0,0,0
31937,0,0,0,0
169288,2,0,0,0
65139,0,0,0,0
88662,2,0,0,0
34126,1,0,0,0
267241,0,0,0,0
204444,1,0,0,0
39665,1,0,0,0
13515,1,0,0,0
176519,1,0,0,0
217010,2,0,0,0
66771,5,2,1,1
184683,0,0,0,0
33279,0,0,0,0
50148,5,2,1,1
86087,0,0,0,0
293067,0,0,0,0
269726,1,0,0,0
21257,0,0,0,0
41970,1,0,0,0
108200,1,0,0,0
187505,1,0,0,0
233739,0,0,0,0
172153,2,0,0,0
177155,0,0,0,0
10718,1,0,0,0
38334,0,0,0,0
86203,1,0,0,0
163198,1,0,0,0
109478,1,0,0,0
232859,0,0,0,0
55973,1,0,0,0
56474,2,0,0,0
142576,0,0,0,0
99734,1,0,0,0
74940,1,0,0,0
254953,0,0,0,0
233924,1,0,0,0
47139,1,0,0,0
28030,1,0,0,0
124006,4,2,1,1
88225,1,0,0,0
241980,2,0,0,0
65384,1,0,0,0
156497,7,4,3,2
8086,1,0,0,0
280735,0,0,0,0
81052,0,0,0,0
143180,0,0,0,0
226114,0,0,0,0
214948,1,0,0,0
1728,2,0,0,0
119485,2,0,0,0
61322,1,0,0,0
254926,0,0,0,0
97632,2,0,0,0
131618,5,2,1,1
243284,1,0,0,0
195242,2,0,0,0
31202,5,2,1,1
64604,0,0,0,0
35736,7,4,3,2
109714,1,0,0,0
95148,1,0,0,0
109221,4,2,1,1
77137,0,0,0,0
15834,1,0,0,0
227921,0,0,0,0
136120,1,0,0,0
59573,2,0,0,0
223100,4,2,1,1
194599,5,2,1,1
38062,0,0,0,0
241504,1,0,0,0
105441,0,0,0,0
263465,0,0,0,0
52828,2,0,0,0
221873,0,0,0,0
252206,2,0,0,0
1721,5,2,1,1
210728,1,0,0,0
64994,1,0,0,0
246080,5,2,1,1
176410,2,0,0,0
153025,1,0,0,0
121751,1,0,0,0
59030,1,0,0,0
181491,1,0,0,0
190500,5,2,1,1
67045,1,0,0,0
9685,5,2,1,1
222303,1,0,0,0
226234,3,1,1,1
188018,0,0,0,0
283442,1,0,0,0
107828,2,0,0,0
83913,4,2,1,1
227842,0,0,0,0
186950,7,4,3,2
65444,0,0,0,0
64788,4,2,1,1
115738,1,0,0,0
264308,1,0,0,0
163520,1,0,0,0
170777,0,0,0,0
212257,5,2,1,1
60586,2,0,0,0
57205,5,2,1,1
258212,1,0,0,0
210281,2,0,0,0
210770,0,0,0,0
45802,0,0,0,0
247563,7,4,3,2
6654,1,0,0,0
78261,0,0,0,0
41565,0,0,0,0
236869,1,0,0,0
60025,5,2,1,1
89307,0,0,0,0
41686,5,2,1,1
66896,5,2,1,1
231272,1,0,0,0
7784,0,0,0,0
94165,1,0,0,0
43629,1,0,0,0
94521,1,0,0,0
67508,1,0,0,0
286884,0,0,0,0
103620,5,2,1,1
268736,0,0,0,0
143582,1,0,0,0
278492,5,2,1,1
37316,2,0,0,0
5544,1,0,0,0
17895,1,0,0,0
267379,2,0,0,0
207206,0,0,0,0
65460,0,0,0,0
91201,2,0,0,0
154173,0,0,0,0
149699,2,0,0,0
133024,1,0,0,0
79401,1,0,0,0
98839,1,0,0,0
110087,1,0,0,0
264144,5,2,1,1
135257,0,0,0,0
253717,2,0,0,0
232538,7,4,3,2
161277,5,2,1,1
60189,0,0,0,0
223703,3,1,1,1
62808,1,0,0,0
209350,0,0,0,0
67651,1,0,0,0
191298,1,0,0,0
164550,1,0,0,0
257551,0,0,0,0
158560,5,2,1,1
20626,2,0,0,0
31285,1,0,0,0
217493,0,0,0,0
75570,0,0,0,0
266301,7,4,3,2
180965,1,0,0,0
109485,1,0,0,0
7123,0,0,0,0
145352,4,2,1,1
182320,0,0,0,0
24475,5,2,1,1
120162,3,1,1,1
91992,2,0,0,0
94978,1,0,0,0
157384,1,0,0,0
22881,1,0,0,0
77631,5,2,1,1
253126,2,0,0,0
241630,0,0,0,0
117537,2,0,0,0
170172,1,0,0,0
235817,5,2,1,1
133065,2,0,0,0
263938,4,2,1,1
101132,0,0,0,0
254744,2,0,0,0
195060,1,0,0,0
40944,1,0,0,0
35896,1,0,0,0
36361,5,2,1,1
151246,1,0,0,0
201980,0,0,0,0
75084,0,0,0,0
95152,1,0,0,0
122235,1,0,0,0
227979,0,0,0,0
111273,0,0,0,0
3170,1,0,0,0
15217,1,0,0,0
97437,2,0,0,0
126118,5,2,1,1
70069,0,0,0,0
33664,0,0,0,0
118936,1,0,0,0
197859,2,0,0,0
187644,1,0,0,0
13778,0,0,0,0
111567,6,3,2,2
139558,0,0,0,0
227999,1,0,0,0
73059,1,0,0,0
107065,1,0,0,0
149541,2,0,0,0
15915,0,0,0,0
206901,1,0,0,0
14012,0,0,0,0
210064,5,2,1,1
141850,1,0,0,0
285179,1,0,0,0
9573,1,0,0,0
177575,1,0,0,0
45185,1,0,0,0
23712,2,0,0,0
169446,6,3,2,2
191091,0,0,0,0
16789,1,0,0,0
132594,1,0,0,0
15755,0,0,0,0
41935,0,0,0,0
73649,1,0,0,0
140806,0,0,0,0
171233,0,0,0,0
8269,0,0,0,0
134660,2,0,0,0
130359,0,0,0,0
19981,1,0,0,0
65831,5,2,1,1
166188,6,3,2,2
223680,0,0,0,0
134175,2,0,0,0
4293,4,2,1,1
73996,1,0,0,0
84487,2,0,0,0
233977,0,0,0,0
193339,5,2,1,1
44286,0,0,0,0
168217,1,0,0,0
103249,0,0,0,0
241058,1,0,0,0
186535,1,0,0,0
243457,5,2,1,1
93646,1,0,0,0
193505,1,0,0,0
239088,0,0,0,0
15552,1,0,0,0
184774,0,0,0,0
142707,1,0,0,0
48942,1,0,0,0
172539,1,0,0,0
52980,0,0,0,0
131508,1,0,0,0
137118,3,1,1,1
79266,1,0,0,0
51017,1,0,0,0
269604,1,0,0,0
198826,1,0,0,0
236583,0,0,0,0
256183,0,0,0,0
84246,6,3,2,2
75794,1,0,0,0
252028,3,1,1,1
101957,2,0,0,0
15855,0,0,0,0
184727,5,2,1,1
114110,2,0,0,0
39045,1,0,0,0
110975,0,0,0,0
19362,0,0,0,0
10427,2,0,0,0
7362,0,0,0,0
254100,1,0,0,0
30936,2,0,0,0
65144,6,3,2,2
37998,0,0,0,0
45949,5,2,1,1
122126,1,0,0,0
98046,5,2,1,1
76043,1,0,0,0
219801,4,2,1,1
222365,0,0,0,0
185456,3,1,1,1
194442,1,0,0,0
95951,0,0,0,0
287656,1,0,0,0
244422,1,0,0,0
57902,1,0,0,0
69377,1,0,0,0
269497,5,2,1,1
237372,1,0,0,0
173335,2,0,0,0
127495,4,2,1,1
126048,3,1,1,1
30047,5,2,1,1
58568,1,0,0,0
62914,1,0,0,0
80568,3,1,1,1
123222,1,0,0,0
281449,0,0,0,0
100849,3,1,1,1
144911,2,0,0,0
271410,3,1,1,1
170798,0,0,0,0
134325,7,4,3,2
194600,6,3,2,2
164455,1,0,0,0
23721,1,0,0,0
222589,1,0,0,0
5318,1,0,0,0
212178,0,0,0,0
22209,6,3,2,2
201818,0,0,0,0
134751,1,0,0,0
238251,0,0,0,0
101878,0,0,0,0
124327,2,0,0,0
100240,0,0,0,0
125278,5,2,1,1
18038,2,0,0,0
77752,1,0,0,0
156368,6,3,2,2
84410,1,0,0,0
239637,1,0,0,0
25681,0,0,0,0
256199,7,4,3,2
657,1,0,0,0
179244,1,0,0,0
213844,2,0,0,0
10360,1,0,0,0
172248,0,0,0,0
258362,3,1,1,1
4432,4,2,1,1
64535,0,0,0,0
15958,0,0,0,0
224868,1,0,0,0
80006,5,2,1,1
140804,1,0,0,0
106988,1,0,0,0
247987,3,1,1,1
170931,1,0,0,0
233523,1,0,0,0
106969,1,0,0,0
121011,1,0,0,0
250676,5,2,1,1
232037,7,4,3,2
158,1,0,0,0
52496,3,1,1,1
119040,0,0,0,0
142672,1,0,0,0
38612,0,0,0,0
42306,1,0,0,0
275850,6,3,2,2
213071,0,0,0,0
61746,0,0,0,0
70004,0,0,0,0
98246,0,0,0,0
63233,7,4,3,2
184262,0,0,0,0
224695,1,0,0,0
120809,1,0,0,0
84476,2,0,0,0
785,1,0,0,0
20599,1,0,0,0
224101,1,0,0,0
102531,0,0,0,0
185450,2,0,0,0
149542,1,0,0,0
113592,1,0,0,0
226355,0,0,0,0
83491,1,0,0,0
79643,0,0,0,0
2722,0,0,0,0
2480,1,0,0,0
208290,1,0,0,0
220282,1,0,0,0
71715,2,0,0,0
25900,0,0,0,0
78780,1,0,0,0
24065,1,0,0,0
47748,0,0,0,0
84092,1,0,0,0
138018,0,0,0,0
255883,1,0,0,0
230176,1,0,0,0
115714,1,0,0,0
210824,1,0,0,0
109767,6,3,2,2
47577,2,0,0,0
23684,4,2,1,1
200369,1,0,0,0
244758,7,4,3,2
260329,1,0,0,0
74906,1,0,0,0
61790,1,0,0,0
285097,0,0,0,0
44797,0,0,0,0
169474,0,0,0,0
261774,3,1,1,1
225234,4,2,1,1
10114,0,0,0,0
51788,5,2,1,1
121048,0,0,0,0
157394,0,0,0,0
68349,1,0,0,0
276317,2,0,0,0
219026,0,0,0,0
135199,2,0,0,0
197626,1,0,0,0
265733,5,2,1,1
14523,5,2,1,1
62517,0,0,0,0
245415,0,0,0,0
252955,5,2,1,1
265086,5,2,1,1
76620,1,0,0,0
25657,1,0,0,0
203419,1,0,0,0
195001,0,0,0,0
135200,1,0,0,0
102877,6,3,2,2
96328,3,1,1,1
32420,1,0,0,0
182334,5,2,1,1
150857,5,2,1,1
229385,1,0,0,0
154858,0,0,0,0
77265,1,0,0,0
200105,0,0,0,0
184068,1,0,0,0
232830,5,2,1,1
226327,1,0,0,0
142340,1,0,0,0
66543,0,0,0,0
84682,0,0,0,0
176087,3,1,1,1
138426,1,0,0,0
200146,2,0,0,0
211455,0,0,0,0
69337,4,2,1,1
32246,2,0,0,0
61956,0,0,0,0
181412,5,2,1,1
205365,2,0,0,0
10989,1,0,0,0
22365,0,0,0,0
158297,6,3,2,2
261028,0,0,0,0
264984,3,1,1,1
220951,1,0,0,0
53506,0,0,0,0
283699,2,0,0,0
282030,0,0,0,0
102758,0,0,0,0
5055,1,0,0,0
48857,5,2,1,1
19411,0,0,0,0
1683,5,2,1,1
155696,1,0,0,0
128157,1,0,0,0
78311,1,0,0,0
5080,3,1,1,1
70758,2,0,0,0
200223,1,0,0,0
130291,5,2,1,1
12538,1,0,0,0
265359,6,3,2,2
157483,1,0,0,0
219338,1,0,0,0
132862,1,0,0,0
236648,1,0,0,0
228974,0,0,0,0
150070,5,2,1,1
120332,0,0,0,0
115399,0,0,0,0
294591,1,0,0,0
56107,3,1,1,1
159168,1,0,0,0
37119,1,0,0,0
131922,1,0,0,0
225316,5,2,1,1
77529,0,0,0,0
10752,0,0,0,0
263150,5,2,1,1
283809,0,0,0,0
241627,5,2,1,1
52214,0,0,0,0
66383,1,0,0,0
155857,1,0,0,0
238725,1,0,0,0
228067,0,0,0,0
88732,5,2,1,1
261255,5,2,1,1
254459,3,1,1,1
155982,1,0,0,0
59344,5,2,1,1
14555,1,0,0,0
111254,5,2,1,1
14319,5,2,1,1
65109,0,0,0,0
58320,1,0,0,0
227000,0,0,0,0
273490,1,0,0,0
35607,0,0,0,0
165718,1,0,0,0
230547,3,1,1,1
195958,1,0,0,0
1879,0,0,0,0
107663,6,3,2,2
